grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,lr,mse,mse_q0,mse_q1,mse_q2,mse_q3,nll,nll_q0,nll_q1,nll_q2,nll_q3,reg,reg_q0,reg_q1,reg_q2,reg_q3,samples,step,eval_loss,eval_loss_q0,eval_loss_q1,eval_loss_q3,eval_mse,eval_mse_q0,eval_mse_q1,eval_mse_q3,eval_nll,eval_nll_q0,eval_nll_q1,eval_nll_q3,eval_reg,eval_reg_q0,eval_reg_q1,eval_reg_q3,eval_loss_q2,eval_mse_q2,eval_nll_q2,eval_reg_q2
0.7406041900646303,0.5752727832174859,2.4165475,1.8640283,0.39694878,0.51211,6.2266666666666675e-06,0.012654566195618853,0.16419105,0.08498603,0.02080444,0.005217384,0.5233022933595055,1.8327374,1.2085544,0.33048242,0.49744406,0.003854571048257646,0.029027475,0.009244071,0.0031045293,0.0031982034,1132004,283000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.15449726581573486,,,0.15449727,0.005626191850751638,,,0.0056261923,0.13300004601478577,,,0.13300005,0.011813013814389706,,,0.011813013,,,,
0.7398147211794764,0.4017145488173708,0.3367409,0.3058693,0.40758497,0.4051631,6.213333333333334e-06,0.011572409269982011,0.15442199,0.078889586,0.018570637,0.005194406,0.3699511097226346,0.04693697,0.12255916,0.34570256,0.38887376,0.0036383309500306505,0.024286598,0.0077021983,0.0027608173,0.00322177,1136004,284000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3646007180213928,,,0.36460075,0.0030229641124606133,,,0.0030229639,0.355698823928833,,,0.3556988,0.0012407484464347363,,,0.0012407484,,,,
0.7399086152098571,0.46307617164123827,1.7100096,0.3254731,0.47119036,0.4440177,6.200000000000001e-06,0.011595407626824481,0.17731242,0.07785845,0.018865403,0.0049291174,0.4315859970710007,1.1758562,0.16796279,0.4325876,0.4275326,0.003654451035370588,0.028834827,0.0077973534,0.0034686192,0.0030716585,1140004,285000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.5754988789558411,,,0.7665294,0.004832508508116007,,,0.006315578,0.5588362216949463,,,0.74468863,0.001213690498843789,,,0.0016143536,0.002407389,0.0003833022,0.0012789965,1.1701282e-05
0.7383839920636234,0.4347929683020336,0.34593177,0.8165284,0.44017637,0.42254964,6.186666666666668e-06,0.011372508300119087,0.12643796,0.090392746,0.017786048,0.004926367,0.4077013346355524,0.066513404,0.67016286,0.39233977,0.40873754,0.003787932230225127,0.015990073,0.019215293,0.0024309687,0.0031753124,1144004,286000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2269487977027893,,,0.27654314,0.008068600669503212,,,0.006399272,0.16471265256404877,,,0.20354748,0.015745675191283226,,,0.020747544,0.078165725,0.013076589,0.048208218,0.0007400682
0.7410652253530883,0.5715474733235293,0.39004993,1.1330442,0.7657382,0.52576864,6.173333333333333e-06,0.010623686979939494,0.12645115,0.08419721,0.017635126,0.004802289,0.5442489053043545,0.23282796,0.9591571,0.7126908,0.5099538,0.0035028545022432883,0.022155054,0.009844104,0.0027250918,0.0030497895,1148004,287000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.22316260635852814,,,0.22316262,0.004367626737803221,,,0.0043676267,0.2103782296180725,,,0.21037823,0.002082761377096176,,,0.0020827614,,,,
0.7429608297981143,0.6104357821189313,0.32181758,2.3956373,0.6936539,0.53588885,6.16e-06,0.012553397843323183,0.17890741,0.09054018,0.019966077,0.0051832437,0.5784985071038813,0.10125964,2.1109388,0.6439491,0.51997787,0.003559861712292337,0.027379822,0.009610249,0.0023778023,0.0030796533,1152004,288000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.768058717250824,,0.83679265,1.1122973,0.0673648938536644,,0.25331956,0.006223818,0.5502708554267883,,0.006194079,1.0973955,0.0028720120899379253,,0.010848197,0.00026692578,0.010847588,0.0036924013,9.814725e-05,0.00010599924
0.7354945148222078,0.5679946507490266,1.0621064,1.8790436,0.5558285,0.5025542,6.146666666666667e-06,0.012536449321603872,0.1723032,0.08240753,0.021669136,0.0050792783,0.5280248008432408,0.43042925,1.5365114,0.5142641,0.4866813,0.003845693491006394,0.038681626,0.008598361,0.0041268836,0.0029827713,1156004,289000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.23001322150230408,,,0.23001322,0.0030485361348837614,,,0.003048536,0.22287830710411072,,,0.2228783,0.0007715701940469444,,,0.00077157014,,,,
0.734388904102962,0.5171658209427258,0.86587065,0.42576474,0.80657494,0.45938024,6.133333333333334e-06,0.01154792743321742,0.14005263,0.08587932,0.017739242,0.005034224,0.4845857903410217,0.5295528,0.13800518,0.7680724,0.44328287,0.002968409647815862,0.016262552,0.0065301415,0.002793377,0.002583592,1160004,290000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.12120866775512695,0.032250814,,0.15086128,0.005315803457051516,0.010318096,,0.0036483726,0.10069351643323898,1.0301811e-05,,0.13425457,0.001876680413261056,0.00038088943,,0.0023752775,,,,
0.7387620810495658,0.5058689568052064,0.241441,1.7607867,0.8657838,0.41656044,6.120000000000001e-06,0.01041044376045464,0.13967556,0.07739519,0.017417863,0.0051016742,0.44210054950253075,0.0027703815,0.8551431,0.6729266,0.3993767,0.003320898458405279,0.012945839,0.004256908,0.003861313,0.0030199967,1164004,291000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.31684091687202454,,,0.35473642,0.01749870926141739,,,0.019476581,0.24675598740577698,,,0.30355436,0.010815871879458427,,,0.013823595,0.20315441,0.011565088,0.07636091,0.0017927033
0.7363724928822561,0.5110777981602591,1.5570346,0.46631646,1.0395547,0.39751446,6.106666666666668e-06,0.011957027323835058,0.14724973,0.10288304,0.020411335,0.004934233,0.48146607182509527,1.1872352,0.2799122,0.98581094,0.383822,0.0034813378569342602,0.024978193,0.024988795,0.0042173206,0.0022525769,1168004,292000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.28787779808044434,,,0.28787777,0.008964700624346733,,,0.008964701,0.26034119725227356,,,0.2603412,0.0027113400865346193,,,0.00271134,,,,
0.7368432410777375,0.4874805685211919,1.4034265,1.3377832,0.5955168,0.42764598,6.093333333333333e-06,0.011488598642172292,0.13502695,0.107212864,0.017567724,0.0053094313,0.4594071101022121,1.1659992,0.962116,0.5628992,0.41294008,0.003745739223937556,0.024706755,0.017090553,0.0024164473,0.0031729667,1172004,293000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.8574719429016113,,,0.9479952,0.011444400995969772,,,0.008402303,0.7937095761299133,,,0.8800496,0.01068929024040699,,,0.00052727095,0.7669487,0.014486498,0.70736957,0.02085131
0.739445707028077,0.4755813725446361,0.9510914,2.0798979,0.7104901,0.36915433,6.08e-06,0.012535206876578742,0.12220893,0.10027021,0.021832567,0.0051409462,0.4314471163153361,0.59586203,1.5139797,0.64830095,0.35354906,0.0039781051707468585,0.023444604,0.017240513,0.004873436,0.0028736943,1176004,294000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.06920383870601654,,,0.06920384,0.0066910721361637115,,,0.006691072,0.03972379490733147,,,0.039723795,0.0005307357059791684,,,0.0005307357,,,,
0.7385361262534258,0.6210873123100031,1.1236892,1.3908743,1.2146678,0.48160666,6.066666666666667e-06,0.010926776767300915,0.1291473,0.08196273,0.01540859,0.0048572575,0.584670564664179,0.42834327,1.1616998,1.1776627,0.46699843,0.003624545070080781,0.016040677,0.011142682,0.002110055,0.0033141777,1180004,295000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4134591519832611,,,0.5411252,0.005330951884388924,,,0.0040240637,0.3931492865085602,,,0.5241608,0.005071579944342375,,,0.006620472,0.03046104,0.009251615,0.00011483,0.00042490332
0.7410393247861552,0.535826143912969,1.161878,1.1165704,0.5844712,0.49695718,6.0533333333333335e-06,0.010971643144323012,0.11892718,0.08817874,0.018049825,0.0051863017,0.5025948154683868,0.79253066,0.7666842,0.5436087,0.4815841,0.003598862383983942,0.014576082,0.010912421,0.0028411793,0.003279088,1184004,296000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3159787654876709,,,0.39884835,0.012052573263645172,,,0.013100399,0.27123725414276123,,,0.35514417,0.015325197950005531,,,0.018542366,0.067369886,0.008909097,0.019516453,0.0056736944
0.740761515079247,0.524254152252338,0.1818599,1.4581218,0.78467876,0.46014875,6.040000000000001e-06,0.011046035621373445,0.14417052,0.10545038,0.019050946,0.0047735227,0.5004687321787351,0.012252493,1.2499852,0.7415766,0.44734484,0.0033154122725900436,0.010378972,0.01329552,0.0034947468,0.0028735201,1188004,297000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.29519161581993103,,,0.29519162,0.0075391726568341255,,,0.007539173,0.27948108315467834,,,0.27948105,0.004456936381757259,,,0.0044569364,,,,
0.7329209896282906,0.49456506824167434,0.61667764,2.3024309,0.48569083,0.42861477,6.026666666666668e-06,0.011800590420258212,0.12562574,0.116408296,0.017594954,0.004941525,0.4570366535268554,0.26175678,1.7642311,0.44424385,0.4156986,0.003867092216918544,0.01845773,0.027985746,0.003203715,0.0028368074,1192004,298000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.15410467982292175,,,0.19694927,0.004848846234381199,,,0.0035830599,0.1429779976606369,,,0.1904502,0.0002830946759786457,,,0.00029844113,0.025570894,0.008646205,0.00056135433,0.00023705538
0.7372860562836687,0.45645824694260934,1.4172162,0.6373463,0.56446594,0.4103407,6.013333333333333e-06,0.011658375519677055,0.15674762,0.08242973,0.015976405,0.0050378568,0.4246407834116259,1.0753045,0.4436987,0.51060915,0.39545062,0.003261519957181008,0.015485418,0.009789015,0.002609388,0.0028646467,1196004,299000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2862094044685364,,,0.28620937,0.005205942317843437,,,0.005205942,0.27464473247528076,,,0.27464473,0.0004317855346016586,,,0.00043178553,,,,
0.7368834520849791,1.1964046430047628,0.43814617,0.44364494,5.4759564,0.4537431,6e-06,0.010894926892127824,0.13041627,0.06629661,0.015939282,0.0048778467,1.1590755012005103,0.11373814,0.29394472,5.3734674,0.43981177,0.003347358555052783,0.019448036,0.0071559707,0.0020132945,0.0030623453,1200004,300000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.36364421248435974,,0.006043978,0.4828443,0.006390971597284079,,0.0022025758,0.007787103,0.3151302933692932,,0.00031465403,0.42006883,0.03310847654938698,,0.00027387947,0.044053342,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.10597780346870422,,,0.13703659,0.003025433048605919,,,0.002609502,0.09811815619468689,,,0.13077864,0.00014082188135944307,,,0.00012158527,0.012801429,0.0042732256,0.00013666786,0.0001985317
,,,,,,,,,,,,,,,,,,,,,,,,0.12219899892807007,0.00606988,,0.16090868,0.004770586732774973,0.0021223472,,0.005653333,0.10898170620203018,2.4633487e-06,,0.14530812,0.0006971504772081971,6.969873e-05,,0.00090630096,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.03022575005888939,,,0.02760212,0.00446789525449276,,,0.002368925,0.0166220311075449,,,0.022154018,0.00018527949578128755,,,0.00013236821,0.038096648,0.0107648065,2.6064852e-05,0.0003440133
,,,,,,,,,,,,,,,,,,,,,,,,0.09424178302288055,,0.0358666,0.113700174,0.00565716065466404,,0.011920317,0.0035694416,0.07317981123924255,,0.00033156257,0.09746256,0.007810605224221945,,0.0006724804,0.01018998,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.06492184102535248,,0.106802605,0.05096159,0.0094856983050704,,0.033615094,0.0014425658,0.03599756583571434,,4.6207148e-05,0.047981348,0.0003900347510352731,,0.0011401232,0.00014000526,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.22657379508018494,,,0.2265738,0.004045537672936916,,,0.0040455377,0.21593737602233887,,,0.21593738,0.00023697959841229022,,,0.00023697958,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.043239377439022064,,,0.051519316,0.003153761848807335,,,0.002373509,0.03478721156716347,,,0.046330903,0.000690987566486001,,,0.0008623951,0.018399555,0.00549452,0.0001561374,0.00017676494
,,,,,,,,,,,,,,,,,,,,,,,,0.24265959858894348,,0.056588277,0.3046834,0.005963954143226147,,0.013006372,0.0036164806,0.20599587261676788,,0.015647508,0.26944533,0.0005285496590659022,,0.0013831519,0.0002436823,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.2114792764186859,,,0.08247775,0.027482373639941216,,,0.0036731504,0.055148568004369736,,,0.072723925,0.01980213262140751,,,0.0037178556,0.5984838,0.09891004,0.0024225027,0.06805496
0.600322347980561,0.5992128176202481,0.07688351,0.10918184,0.25932792,1.8805482,5.986666666666667e-06,0.010568512240322408,0.009106153,0.009123082,0.009494855,0.014340567,0.5622696918701184,0.043832738,0.080270335,0.22992529,1.8251352,0.003047629721931641,0.0013106199,0.0012107169,0.0013572486,0.008028081,1204004,301000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.9504358768463135,0.057081692,0.023732962,3.663847,0.009015853516757488,0.008131225,0.007821858,0.011979109,0.927089512348175,0.0353701,8.058043e-05,3.6375372,0.0003590881824493408,0.00029578805,0.00018119812,0.0006635785,,,,
0.5881241417194892,0.6979756897389894,0.082042076,0.119590215,0.31786802,2.2549474,5.9733333333333335e-06,0.010400701054837548,0.008872255,0.009232342,0.00942528,0.01402511,0.6586979834828458,0.04515779,0.08670683,0.27998596,2.2054987,0.0026317524388432484,0.0012318172,0.0015817867,0.0012947452,0.0063561965,1208004,302000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.02570994757115841,0.027223185,0.023873065,,0.007794289384037256,0.007925634,0.007669176,,5.6193901400547475e-05,8.681778e-05,1.8179227e-05,,0.00026470422744750977,0.00034497678,0.00018712878,,0.02452036,0.0076567135,3.2960816e-05,0.00018173456
0.5846443135509698,0.5440123223783445,0.04921871,0.099749446,0.271233,1.7241769,5.9600000000000005e-06,0.01031372838746758,0.008916041,0.00902959,0.009425452,0.013792519,0.5134410737567946,0.026494442,0.07433891,0.23460968,1.687018,0.0027887423783540663,0.0014288295,0.0014484563,0.0015570376,0.0066259685,1212004,303000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4144147038459778,0.023188861,0.11222233,0.7611238,0.012394283898174763,0.008273963,0.011126839,0.015088167,0.3818585276603699,5.7814235e-05,0.06964573,0.72886527,0.001671910285949707,0.00042504072,0.0027104616,0.0017760694,,,,
0.5976037819600702,0.5238597155311158,0.05468611,0.15076923,0.2743785,1.630951,5.946666666666668e-06,0.010372911463491613,0.00884196,0.009028149,0.009362125,0.014316482,0.48864180998605733,0.028014855,0.11911682,0.24974555,1.5725976,0.0030943456664681403,0.0012334995,0.0013946942,0.0013751682,0.008458822,1216004,304000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.060102902352809906,,0.022555327,0.1711401,0.008048957213759422,,0.007787555,0.00884698,0.036390163004398346,,5.864819e-05,0.14533828,0.00023493170738220215,,0.0001758635,0.00043928623,0.024160841,0.0077737398,0.00010507336,0.00014871359
0.580238256045201,0.7809499017666117,0.044750825,0.09266453,0.33747694,2.5439174,5.933333333333333e-06,0.010337450424674911,0.008788587,0.008765066,0.00935345,0.0142094,0.7433026113707119,0.019861788,0.06789536,0.29374978,2.487464,0.003172375470399856,0.0012596591,0.0011538038,0.0014558239,0.008485914,1220004,305000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.5271573066711426,0.06012849,,2.465751,0.015061639249324799,0.0114214625,,0.018774733,1.481892466545105,0.00031669228,,2.4232152,0.0033808574080467224,0.006587386,,0.0027432293,1.1169987,0.011275627,1.0808228,0.001449585
0.6014423570177091,0.4635016073267904,0.069266446,0.1405048,0.31379053,1.3132687,5.920000000000001e-06,0.010456689075566824,0.0087526385,0.008920146,0.009498556,0.014566302,0.42477251025999857,0.02919269,0.09855165,0.28095382,1.2733356,0.0022583688274025924,0.0011630412,0.0011562147,0.0016140282,0.0050389366,1224004,306000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.08462902903556824,0.08462904,,,0.01081143133342266,0.010811431,,,0.0002862251130864024,0.0002862251,,,0.0036725997924804688,0.0036725998,,,,,,
0.5693153867153617,0.46705116597050816,0.0437947,0.118410535,0.31166524,1.407964,5.906666666666667e-06,0.010048353727906944,0.008646364,0.008859105,0.009247814,0.013462111,0.43738390692716866,0.020831438,0.08463414,0.27627048,1.380817,0.002069690369069582,0.0011665127,0.0013147498,0.0013914527,0.0044061188,1228004,307000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.07327661663293839,0.022586636,,0.2180788,0.00840703584253788,0.00761885,,0.009472149,0.04846255108714104,2.9623017e-05,,0.19275148,0.00030621886253356934,0.00014945865,,0.00047931075,0.026220515,0.008268572,0.0005345498,0.00029805303
0.5750564041191745,0.5322619480364966,0.06055239,0.10409794,0.28460816,1.6935662,5.893333333333333e-06,0.010106680099386712,0.00862481,0.008854073,0.009064046,0.0139119495,0.501614533763064,0.030586297,0.0775171,0.25423044,1.6577975,0.0028712030127644537,0.00120597,0.0013821392,0.0011418044,0.007761042,1232004,308000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.6948050856590271,0.021989275,0.6037134,,0.009105994366109371,0.007402293,0.010426179,,0.6628226637840271,3.9218732e-05,0.56333786,,0.0013638213276863098,0.00020542741,0.0021671057,,1.0767589,0.009297753,1.0439568,0.0015413761
0.5762646937124284,0.5463024412225913,0.044201106,0.08389299,0.29546374,1.814241,5.880000000000001e-06,0.010181189480703345,0.008602672,0.008695066,0.009356742,0.0142391855,0.5127606705873635,0.020759491,0.05733167,0.26061183,1.764416,0.002602095156908039,0.0010410072,0.0011031377,0.0014544134,0.0070030596,1236004,309000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.17855846881866455,0.02378869,0.020385798,0.6496736,0.01021349336951971,0.0074859313,0.007534809,0.018298425,0.11656015366315842,8.165777e-06,1.2159249e-05,0.46620813,0.000798352062702179,0.00013810396,0.00015495718,0.00274539,,,,
0.5576117072192412,0.5292869037659839,0.05738575,0.08384284,0.258944,1.700089,5.8666666666666675e-06,0.010289564432576297,0.008636275,0.008797904,0.009142676,0.014512343,0.495189958849789,0.029012378,0.058540862,0.21552235,1.6603696,0.0033461048975586844,0.0011721419,0.0013379661,0.0014384016,0.009323358,1240004,310000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,1.4382661581039429,,0.023133103,5.37306,0.010345686227083206,,0.0073005212,0.014785923,1.3779127597808838,,7.3313195e-06,5.340966,0.000836595892906189,,0.00014482439,0.0014631748,0.33373854,0.011995781,0.17067033,0.00159356
0.5492972400718157,0.41417463693814316,0.07611288,0.113299526,0.22532403,1.2592248,5.853333333333333e-06,0.010043764270842075,0.008355042,0.008659816,0.009117272,0.014125964,0.3793960356583332,0.03709356,0.072234385,0.20138977,1.2241893,0.003006011560559271,0.0009645787,0.0012276935,0.0014756003,0.0084658135,1244004,311000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.0950280949473381,0.042495575,,,0.010487537831068039,0.009850315,,,0.05239991471171379,0.00048117462,,,0.0031759291887283325,0.00344342,,,0.14756063,0.011124762,0.104318656,0.0029084384
0.5607831166186203,0.531672119388822,0.044494428,0.067714885,0.3084418,1.6677411,5.840000000000001e-06,0.009922195331659153,0.008540569,0.008631106,0.0090127755,0.013378582,0.4978626896364315,0.016219852,0.040234767,0.2708908,1.6258773,0.0019495971202850308,0.0011403165,0.0012583117,0.0011855923,0.004128139,1248004,312000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.02098008245229721,0.022209512,0.020291796,,0.007290204055607319,0.0070654927,0.0072811153,,6.450761429732665e-05,1.7225593e-05,7.0754955e-05,,0.00019218772649765015,0.00014322996,0.00021055341,,0.021127228,0.007533092,9.929496e-05,0.00020441413
0.5615467080084672,0.5171024252306669,0.06553526,0.08842554,0.22567216,1.695909,5.826666666666667e-06,0.009903850097209203,0.008555792,0.008718854,0.008976216,0.01338128,0.4868275065681384,0.029981045,0.065223746,0.20375147,1.655298,0.0024113889038562715,0.0012319892,0.0012992661,0.0013697804,0.0057583665,1252004,313000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.025016579777002335,0.019721998,,0.016790507,0.00805862620472908,0.0073592877,,0.007736023,0.0019298874540254474,3.826516e-05,,5.4416443e-05,0.0003082975745201111,0.00016275048,,0.00019294024,0.031776905,0.008569596,0.0038134344,0.0004387498
0.6124194353466399,0.4856227475018235,0.051322844,0.17863616,0.28758958,1.0032277,5.813333333333333e-06,0.010714296850463153,0.013608808,0.012491867,0.009492714,0.008999117,0.45000454023185704,0.017609557,0.1333307,0.25896928,0.96780396,0.001973559998699787,0.0015130775,0.0014997203,0.0014531561,0.0028000057,1256004,314000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.5852683782577515,,,0.5852684,0.0045076701790094376,,,0.00450767,0.5743632912635803,,,0.5743633,0.0008358898339793086,,,0.00083588983,,,,
0.7144093364308653,0.5173821576922196,0.9844384,0.14642394,0.2596512,0.62155974,5.800000000000001e-06,0.010948302810778847,0.04781625,0.026374191,0.011351326,0.0060422253,0.4906291751604731,0.901962,0.08728356,0.22955401,0.6043783,0.0029450059861774163,0.008665899,0.0023088264,0.0014967498,0.0031095804,1260004,315000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4162710905075073,,,0.4162711,0.0064867702312767506,,,0.00648677,0.40398284792900085,,,0.40398288,0.0008885736460797489,,,0.0008885736,,,,
0.7173381653521681,0.4994092825325205,0.14890671,0.25404143,0.3405848,0.5988453,5.7866666666666674e-06,0.010195032658666607,0.054485835,0.029403197,0.009515563,0.0054521277,0.4733921460822234,0.026515739,0.18033534,0.30606538,0.58693767,0.0030402066216174708,0.0085834395,0.0028406847,0.0017352139,0.0031190626,1264004,316000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1869780570268631,0.036469307,,0.23714764,0.006089483387768269,0.011817798,,0.0041800453,0.16386637091636658,0.00014883434,,0.21843891,0.008597726002335548,0.0003448039,,0.011348698,,,,
0.7203656887770397,0.47790220379154147,0.27581802,0.115687236,0.46426857,0.52583766,5.773333333333333e-06,0.010206033859809368,0.046463624,0.033454005,0.012545566,0.005406403,0.4465130037633936,0.023909483,0.06330986,0.4147499,0.5138857,0.0025327548908899177,0.0042539192,0.0025515622,0.0015370138,0.0027210512,1268004,317000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.07955438643693924,0.03547764,,0.1918169,0.012083647772669792,0.0117241535,,0.003544954,0.04583379253745079,9.185449e-06,,0.18160099,0.0003224325773771852,0.00022369376,,0.00015150465,0.045461502,0.016532741,0.0008625007,0.00045726594
0.731365289851901,0.3729784624832677,0.13011049,0.22949891,0.2791749,0.42092037,5.760000000000001e-06,0.010353099755942851,0.0635342,0.03958696,0.011422379,0.0051955227,0.34487496865173994,0.011033592,0.119333476,0.2414941,0.406062,0.00305635242474091,0.0048846477,0.010240927,0.0022831697,0.0026389647,1272004,318000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.07765401899814606,,,0.07765402,0.0037561380304396152,,,0.0037561383,0.0690697580575943,,,0.06906976,0.000893709366209805,,,0.00089370937,,,,
0.7165328583608935,0.3953847281127237,0.6264218,0.5476971,0.33010924,0.38562706,5.746666666666667e-06,0.010853460324287866,0.0786045,0.040334903,0.011417798,0.004805666,0.3610716263416252,0.42045552,0.41310045,0.27913573,0.37274233,0.003083005938329733,0.0087579,0.0058506886,0.0019683305,0.0028225896,1276004,319000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1462269127368927,,,0.16692598,0.01146676018834114,,,0.013000547,0.11315836012363434,,,0.14045319,0.00488286605104804,,,0.0061755725,0.08412976,0.0068653994,0.031273887,0.0010047466
0.7224161016821109,0.3959257450732407,0.11998049,1.4846579,0.22315334,0.35824412,5.733333333333333e-06,0.009809375692508157,0.061655626,0.035643473,0.012437196,0.0051027755,0.34251722442646154,0.039663237,0.88160217,0.19132635,0.34475407,0.0025243488161504493,0.005295116,0.0033345942,0.0014924714,0.002571204,1280004,320000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4830652177333832,,,0.48306525,0.004875584971159697,,,0.004875585,0.47164881229400635,,,0.47164884,0.0004705606261268258,,,0.00047056066,,,,
0.723325270532461,0.46467618681560213,0.36765832,0.27004072,0.34352311,0.49975827,5.720000000000001e-06,0.00986485977342815,0.06793892,0.04823009,0.015195103,0.0049986416,0.4371871872833002,0.25202453,0.16384746,0.28412262,0.48494866,0.002637140827126129,0.006748894,0.0067732628,0.0018765959,0.002403474,1284004,321000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.4892045557498932,0.11190728,,0.61497027,0.01259988360106945,0.04165486,,0.0029148927,0.45666471123695374,5.796219e-05,,0.608867,0.00029745849315077066,0.0004238893,,0.0002553149,,,,
0.7270688936899559,0.38839425606373684,0.16966411,0.5995625,0.38016906,0.38320166,5.706666666666667e-06,0.01032880802173166,0.06505812,0.0467,0.01651332,0.0050782696,0.3634115997296472,0.065710075,0.5072341,0.32948753,0.36994448,0.0031285475268086945,0.00649376,0.009030155,0.0023300445,0.0027928196,1288004,322000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.9454662799835205,,0.039074652,1.2475969,0.005490053910762072,,0.0115385875,0.003473876,0.9131500124931335,,0.00044511442,1.217385,0.0005753402365371585,,0.00072788127,0.0005244933,,,,
0.7214624738152282,0.475475457857364,0.74220276,1.0772158,0.47358,0.42878377,5.6933333333333344e-06,0.010819677922409036,0.0943112,0.055111427,0.015383477,0.0045449473,0.43680512716149344,0.26548043,0.8644363,0.4304253,0.41536802,0.0030165367495392304,0.013876021,0.008149666,0.002010866,0.0025599368,1292004,323000,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.1600261628627777,,,0.20493837,0.0061180624179542065,,,0.007090582,0.14387312531471252,,,0.18640018,0.00041521259117871523,,,0.0005051577,0.025289591,0.003200503,0.01629197,0.00014537737
0.7267558075518844,0.4426491752082947,0.31900728,1.2037299,0.43804973,0.4042996,5.680000000000001e-06,0.010887701553758199,0.079025656,0.06310918,0.017129535,0.004703109,0.40276188839583493,0.1458945,0.75837743,0.39263836,0.39242458,0.003222721377413108,0.0060725813,0.009911604,0.0032443807,0.0027531902,1296004,324000,,,,,,,,,,,,,,,,,,,,
